,symbol,display_symbol,name,aliases,shortname,last_price_usd,market_cap_rank,volume_rank,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_3Y_percent,price_change_5Y_percent,price_change_ALL_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,growth_all_time,ccu_slug,image_hash,market_cap_usd,categories
7033,SGT,SGT,Smart Gold,,smart-gold,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,,1528373105,2018-04-25 23:59:00,true,true,,smart-gold,,0.0,[]
7034,SGV,SGV,Swipe Governance Token,,swipe-governance-token,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1596534375,2019-03-01 23:59:00,true,true,,swipe-governance-token,,0.0,[]
7035,SHC,SHC,Sprtshub,,sprtshub,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1560507456,2019-06-30 23:59:00,true,true,,sprtshub,,0.0,[]
7036,SHI,SHI,Shirtum,,shirtum,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,58098388.0,1627982855,,true,true,,shirtum,,0.0,[]
7037,SHK,SHK,iShook,,ishook,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1547462189,2018-05-22 23:59:00,true,true,,ishook,,0.0,[15]
7038,SIF,SIF,SIF TOKEN,,sif-token,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1621853967,2021-10-04 23:59:00,true,true,,sif-token,,0.0,[]
7039,SIS,SIS,Marsis,,marsis,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1622617685,,true,true,,marsis,,0.0,[17]
7040,SIT,SIT,SitKoin,,sitkoin,7.763000212435145e-06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,true,2020-06-18 13:00:00,,1596903115,2018-11-15 08:34:19,true,true,1970-01-01 00:00:00.000000000,sitkoin,,0.0,[15]
7041,SIV,SIV,Bitsive Exchange,,bitsive-exchange,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1543337240,2019-02-02 23:59:00,true,true,,bitsive-exchange,,0.0,[15]
7042,SKD,SKD,SOKUDO,,sokudo,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1607331253,2020-12-10 23:59:00,true,true,,sokudo,,0.0,[15]
7043,SKN,SKN,SharkCoin,,sharkcoin-skn,0.00021710126666600003,,2061.0,-0.46,-3.14,-24.35,-65.28,-65.28,-93.61,-95.71,-95.71,-95.71,-96.71,-93.61,18334.0,true,2020-10-20 13:00:00,,1632745847,,true,true,,sharkcoin-skn,,0.0,[]
7044,SKP,SKP,Skelpy,,skelpy,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1549975563,2019-04-23 23:59:00,true,true,,skelpy,,0.0,[]
7045,SLC,SLC,Sound Legends,,sound-legends,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1542362752,2019-02-15 23:59:00,true,true,,sound-legends,,0.0,[15]
7046,SLO,SLO,Slothee,,slothee,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1557402027,2019-07-08 23:59:00,true,true,,slothee,,0.0,[15]
7047,SLV,SLV,Slavi,,slavi,,,,0.0,0.0,,,,,,,,,,0.0,not_trading,,,1632164041,,true,true,,slavi,,0.0,[]
7048,SMB,SMB,SIMBCOIN,,simbcoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1584708726,2020-07-20 09:00:00,true,true,,simbcoin,,0.0,[15]
7049,SMD,SMD,SMD Coin,,smd-coin,0.08985261045005101,,1188.0,7.6,26.28,163.88,161.65,215.35,215.35,215.35,215.35,215.35,217.02,215.35,420693.0,true,2021-08-13 22:20:00,,1632745847,,true,true,,smd-coin,,0.0,"[3, 6, 16]"
7050,SMF,SMF,SM.Finance,,sm-finance,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,80000000000.0,1626961508,,true,true,,sm-finance,,0.0,[16]
7051,SMG,SMG,SMG,,smg,0.0040017333333330005,,2643.0,-18.37,-2.46,-33.3,-55.29,-49.54,-49.54,-49.54,-49.54,-49.54,-52.32,-49.54,3110.0,true,2021-08-08 19:15:00,,1632745847,,true,true,,smg,,0.0,"[2, 16]"
7052,SMI,SMI,SafeMoon Inu,,safemoon-inu,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,1000000000000.0,1622800545,,true,true,,safemoon-inu,,0.0,[15]
7053,SML,SML,ShahinMedical,,shahinmedical,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,,1588169377,,true,true,,shahinmedical,,0.0,[15]
7054,SMR,SMR,SafeMoonRed,,safemoonred,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1622804583,2021-06-28 23:59:00,true,true,,safemoonred,,0.0,[]
7055,SNB,SNB,Synchrobit,,synchrobit,0.032959970197851005,,3361.0,-0.49,0.04,-6.22,-12.17,-43.1,-44.92,-76.53,-92.85,-92.85,-93.64,44.19,39.0,true,2020-02-17 15:00:00,,1632745726,2019-12-28 23:59:00,true,true,1970-01-01 00:00:00.000000000,synchrobitcoin,,0.0,[15]
7056,SNG,SNG,Sinergia,,sinergia,0.043960179294957005,,,0.0,0.0,0.0,0.0,-44.53,226.4,108.25,-81.35,-81.35,-81.18,0.0,0.0,true,2020-02-27 11:30:00,,1628529549,,true,true,1970-01-01 00:00:00.000000000,sinergia,,0.0,[]
7057,SNK,SNK,SNEAK,,sneak,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1624856258,2021-10-01 23:59:00,true,true,,sneak,,0.0,[]
7058,SNP,SNP,Synapse Network,,synapse-network,0.41206780802412,,1667.0,-0.15,4.98,-32.37,-28.29,-28.29,-28.29,-28.29,-28.29,-28.29,-3.18,-28.29,56312.0,true,2021-08-25 16:00:00,,1632745366,,true,true,,skynavpro,,0.0,[15]
7059,SNS,SNS,Solar Systems,,solar-systems,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1628669467,2021-09-15 23:59:00,true,true,,solar-systems,,0.0,[16]
7060,SOW,SOW,Seed of World,,seed-of-world,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1569576947,2019-12-15 23:59:00,true,true,,seed-of-world,,0.0,[15]
7061,SOX,SOX,SonicX Foundation,,sonicx-foundation,0.004602078072539001,,,0.0,0.0,0.0,0.0,0.0,-15.21,-10.61,-10.61,-10.61,-10.78,0.0,0.0,true,2020-10-02 11:00:00,,1622529002,,true,true,,sonicx-foundation,,0.0,[20]
7062,SPG,SPG,Sponge Finance,,sponge-finance,6.445527003622258e-05,,,0.0,0.0,0.0,0.0,0.0,,,,,-100.0,0.0,0.0,not_trading,2021-04-20 07:50:00,,1622739207,,true,true,,sponge-finance,,0.0,[]
7063,SPI,SPI,Space Impulse,,space-impulse,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1549373454,,true,true,,space-impulse,,0.0,[15]
7064,SPL,SPL,SocialPolis,,socialpolis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1552918132,2019-03-31 23:59:00,true,true,,socialpolis,,0.0,[15]
7065,SPM,SPM,Spaceium,,spaceium,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,5039924.0,1625147166,2021-08-02 23:59:00,true,true,,spaceium,,0.0,"[2, 3, 6, 17]"
7066,SPS,SPS,Share Public System,,share-public-system,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-32.26,0.0,0.0,not_trading,2021-08-30 20:05:00,,1631252593,,true,true,,share-public-system,,0.0,[]
7067,SPW,SPW,Astrome,,astrome,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1563440295,2019-09-23 23:59:00,true,true,,astrome,,0.0,[15]
7068,SRA,SRA,SARA AI,,sara-ai,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1624851654,2021-09-24 23:59:00,true,true,,sara-ai,,0.0,[]
7069,SRG,SRG,SRG,,srg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1508799729,2017-11-01 00:00:00,true,true,,srg,,0.0,[]
7070,SRI,SRI,Super Rich,,super-rich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1545049702,,true,true,,super-rich,,0.0,[]
7071,SRT,SRT,SRT,,srt,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1549377255,2018-12-25 23:59:00,true,true,,srt,,0.0,[15]
7072,SRV,SRV,ServAdvisor,,servadvisor,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1548066510,2019-02-28 23:59:00,true,true,,servadvisor,,0.0,[15]
7073,SRX,SRX,Solarex,,solarex,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1542102282,2019-03-31 23:59:00,true,true,,solarex,,0.0,[15]
7074,SSL,SSL,Sergey Save Link,,sergey-save-link,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,true,,,1602669681,,true,true,,sergey-save-link,,0.0,[15]
7075,SSN,SSN,Supersonic Finance,,supersonic-finance,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1618832553,,true,true,,supersonic-finance,,0.0,[]
7076,SST,SST,Sesame Token,,sesame-token,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1556176706,2019-08-31 23:59:00,true,true,,sesame-token,,0.0,[15]
7077,ST2,ST,Saisho,,saisho,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1548947837,2019-03-23 23:59:00,true,true,,saisho,,0.0,[15]
7078,STB,STB,Stoby,,stoby,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1542118281,2019-01-31 23:59:00,true,true,,stoby,,0.0,[15]
7079,STE,STE,Streamex,,streamex,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1557401575,2019-05-31 23:59:00,true,true,,streamex,,0.0,[15]
7080,STF,STF,StopTheFakes,,stopthefakes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,2018-05-30 14:20:00,,1543651373,2018-04-20 23:00:00,true,true,,stopthefakes,,0.0,[]
7081,STG,STG,Stegos,,stegos,0.00024011199999900002,,,0.0,-24.3,19.43,155.4,105.09,-46.25,0.01,-98.69,-98.69,-99.0,0.01,12.0,true,2020-01-15 12:40:00,,1632745847,2019-12-05 23:59:00,true,true,1970-01-01 00:00:00.000000000,stegos,,0.0,[]
7082,STI,STI,Stream,,stream,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,400059008.0,1546965042,2019-10-19 04:00:00,true,true,,stream,,0.0,[20]
7083,STM,STM,Stoxum,,stoxum,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,200000000.0,1527239104,2018-08-10 23:59:00,true,true,,stoxum,,0.0,[]
7084,STN,STN,Stone DeFi,,stone,0.445995811051037,,758.0,-3.66,11.36,-37.01,-53.11,-41.84,-88.82,-88.82,-88.82,-88.82,-88.85,-88.82,1288601.0,true,2021-04-09 17:30:00,,1632745847,,true,true,,steneum-coin,,0.0,[15]
7085,STR,STR,Stater,,stater,0.08033565417348,,2416.0,-1.78,-2.3,-5.8,-43.88,58.95,-94.71,-93.16,-93.16,-93.16,-92.47,-93.16,27689.0,true,2021-03-22 12:55:00,,1632745847,,true,true,,staker,,0.0,[15]
7086,STW,STW,Save the world,,save-the-world,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1629880794,,true,true,,save-the-world,,0.0,[]
7087,SUT,SUT,SUAPP,,suapp,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2018-12-05 08:50:00,,1535717900,2019-01-31 23:59:00,true,true,,suapp,,0.0,[]
7088,SVB,SVB,SendVibe,,sendvibe,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1597747387,,true,true,,sendvibe,,0.0,[15]
7089,SVC,SVC,SilverCash,,silvercash,4.1130812305404196e-05,,3094.0,-52.87,-5.17,11.16,-5.07,126.88,-25.69,-91.45,-92.21,-92.21,-92.25,-21.44,0.20262120700000003,true,2020-05-27 13:25:00,,1632745726,,true,true,1970-01-01 00:00:00.000000000,silvercash,,0.0,[20]
7090,SVN,SVN,Svandis,,svandis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,240000000.0,1526974323,,true,true,,svandis,,0.0,[]
7091,SVP,SVP,SVPER,,svper,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1549981096,2018-12-31 23:59:00,true,true,,svper,,0.0,[15]
7092,SVT,SVT,Salvatio,,salvatio,9.064999903785066e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,405200896.0,1563988257,2018-09-30 03:00:00,true,true,,salvatio,,36731.0,[20]
7093,SWC,SWC,Scanet World Coin,,scanet-world-coin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,362486783.0,1551089149,2018-11-17 23:59:00,true,true,,scanet-world-coin,,0.0,[]
7094,SWD,SWD,Shark DeFi,,shark-defi,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1603702733,,true,true,,shark-defi,,0.0,[20]
7095,SWF,SWF,Silverwolf,,silverwolf,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1617878711,,true,true,,silverwolf,,0.0,[3]
7096,SWI,SWI,Swinca,,swinca,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1548148507,2019-03-31 23:59:00,true,true,,swinca,,0.0,[]
7097,SXE,SXE,Scalpex Token,,scalpex-token,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1600082200,2020-11-30 23:59:00,true,true,,scalpex-token,,0.0,[15]
7098,SXY,SXY,SexyCam,,sexycam,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,2019-01-18 12:30:00,,1551774180,,true,true,,sexycam,,0.0,[]
7099,SYC,SYC,SynchroCoin,,synchrocoin,0.009334209869556001,,2403.0,-0.44,2.67,1.73,13.63,98.35,210.77,-49.13,-34.21,-34.21,-1.9100000000000001,-16.79,7472.0,true,2020-06-03 10:00:00,,1632745847,,true,true,1970-01-01 00:00:00.000000000,synchrocoin,,0.0,[15]
7100,SYL,SYL,XSL Lab,,xsl-labs,0.001689426017601,,2437.0,-0.05,-1.85,12.48,-15.92,29.87,-83.0,-83.0,-83.0,-83.0,-66.69,-83.0,10143.0,true,2021-04-17 10:35:00,,1632745847,,true,true,,xsl-labs,,0.0,[]
7101,SYN,SYN,Syn Ledger,,syn-ledger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1574416790,2020-02-05 23:59:00,true,true,,syn-ledger,,0.0,[15]
7102,SYP,SYP,SynapseCoin,,synapsecoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1549283101,2019-05-31 23:59:00,true,true,,synapsecoin,,0.0,[15]
7103,SZC,SZC,ShopZcoin,,shopzcoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,true,2018-10-15 23:25:00,,1570711991,,true,true,1970-01-01 00:00:00.000000000,shopzcoin,,0.0,[]
7104,SZO,SZO,ShuttleOne Token,,shuttleone-token,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1626569615,,true,true,,shuttleone-token,,0.0,[]
7105,T2L,T2L,Ticket2lambo,,ticket2lambo,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,100000000.0,1617889529,2021-08-01 23:59:00,true,true,,ticket2lambo,,0.0,[15]
7106,TAI,TAI,TAI,,tai,0.299358808656009,,887.0,0.6000000000000001,-1.12,-18.43,-29.97,-15.9,-68.56,-80.61,-98.88,-98.88,-98.9,-13.78,1131170.0,true,2020-09-03 10:55:00,,1632745786,,true,true,,tai,,0.0,[20]
7107,TAT,TAT,Tipatrade,,tipatrade,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,7000000.0,1546965318,2019-04-09 23:59:00,true,true,,tipatrade,,0.0,[20]
7108,TAY,TAY,Taylor,,taylor,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,2018-04-11 07:55:33,,1526997653,2018-03-22 00:00:00,true,true,,taylor,,0.0,[]
7109,TBC,TBC,Stakeey,,stakeey,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1559638938,,true,true,,stakeey,,0.0,[15]
7110,TBK,TBK,Token tramboliko,,token-tramboliko,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1628883619,,true,true,,token-tramboliko,,0.0,"[3, 16]"
7111,TCD,TCD,Tkeycoin,,tkeycoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1524693553,2019-03-18 11:59:00,true,true,,tkeycoin,,0.0,[]
7112,TCN,TCN,TCOIN,,tcoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,2018-09-21 01:20:00,,1546000378,,true,true,,tcoin,,0.0,[]
7113,TCS,TCS,TronCasino,,troncasino,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,1499987970.0,1546965045,2019-12-30 23:00:00,true,true,,troncasino,,0.0,[20]
7114,TCV,TCV,TravelCash,,travelcash,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1530193432,,true,true,,travelcash,,0.0,[]
7115,TCX,TCX,Tiberius,,tiberius,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2018-10-01 14:00:00,,1538528768,2018-10-21 23:59:00,true,true,,tiberius,,0.0,[]
7116,TDA,TDA,TokenData,,tokendata,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1552474450,2019-06-30 23:59:00,true,true,,tokendata,,0.0,[15]
7117,TDB,TDB,TeddyByte,,teddybyte,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,2395859.0,1628406115,,true,true,,teddybyte,,0.0,[2]
7118,TDI,TDI,TRXDEXio,,trxdexio,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,10074047.0,1546965049,2019-03-30 23:00:00,true,true,,trxdexio,,0.0,[20]
7119,TDM,TDM,TODAMOON,,todamoon,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,4000000000000.0,1622464292,,true,true,,todamoon,,0.0,"[16, 17]"
7120,TDZ,TDZ,Tradelize,,tradelize,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1528984689,2018-06-30 23:59:00,true,true,,tradelize,,0.0,[]
7121,TED,TED,Tedchain,,tedchain,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1531142798,2018-10-08 23:59:00,true,true,,tedchain,,0.0,[]
7122,TEE,TEE,Teemo,,teemo,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1614845438,,true,true,,teemo,,0.0,[3]
7123,TEM,TEM,Temtum,,temtum,0.763373312967191,,1512.0,-0.72,-0.14,-0.24,-5.58,36.87,-10.04,393.34,507.79,507.79,424.98,90.38,100389.0,true,2020-07-31 11:40:00,,1632745726,,true,true,,temtum,,0.0,[]
7124,TEO,TEO,Tokeneo,,tokeneo,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1550239369,2018-12-10 23:59:00,true,true,,tokeneo,,0.0,[15]
7125,TEX,TEX,TEX Coin,,tex-coin,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1604580927,,true,true,,tex-coin,,0.0,[6]
7126,TFC,TFC,Trust Funding Coin,,trust-funding-coin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1531312848,2018-07-31 23:59:00,true,true,,trust-funding-coin,,0.0,[]
7127,TFE,TFE,TFE,,tfe,7.003200153121725e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,-66.69,,,,0.0,0.0,true,2020-03-18 14:40:00,,1605599013,,true,true,1970-01-01 00:00:00.000000000,tfe,,0.0,[]
7128,TFF,TFF,TheFaustFlick,,thefaustflick,0.0007733607333330001,,2583.0,-1.9100000000000001,-6.77,-21.46,0.0,0.0,0.0,0.0,,,-93.04,0.0,4792.0,not_trading,2021-04-27 09:55:00,,1632745847,2019-07-14 23:59:00,true,true,,thefaustflick,,0.0,[15]
7129,TFI,TFI,Tauri Finance,,tauri-finance,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1609188993,2021-02-10 23:59:00,true,true,,tauri-finance,,0.0,[15]
7130,TGO,TGO,TetherGo,,tethergo,1.840000010133735e-07,,,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,true,2020-02-26 15:15:00,,1617104497,,true,true,1970-01-01 00:00:00.000000000,tethergo,,0.0,[15]
7131,TIA,TIA,Tican,,tican,0.0016832021344350002,,,0.0,0.0,0.0,,,,,,,14.07,,0.0,not_trading,2021-02-17 01:30:00,,1631536849,2021-04-30 23:59:00,true,true,,tican,,0.0,[15]
7132,TIR,TIR,Truxir,,truxir,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1551878695,2019-03-31 23:59:00,true,true,,truxir,,0.0,[15]
7133,TJA,TJA,TapJets,,tapjets,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1552659187,2019-06-15 23:59:00,true,true,,tapjets,,0.0,[15]
7134,TKE,TKE,TronKey,,tronkey,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,1401010300.0,1546965276,2019-01-16 22:00:00,true,true,,tronkey,,0.0,[20]
7135,TKX,TKX,Tradekax,,tradekax,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1595423087,2020-08-14 13:00:00,true,true,,tradekax,,0.0,[15]
7136,TLG,TLG,TronLegitGaming,,tronlegitgaming,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,10880.0,1546965029,2019-03-30 22:00:00,true,true,,tronlegitgaming,,0.0,[20]
7137,TLO,TLO,Talleo,,talleo,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1582727998,,true,true,,talleo,,0.0,[]
7138,TLT,TLT,TrustLogics,,trustlogics,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1535442946,2018-09-30 23:59:00,true,true,,trustlogics,,0.0,[]
7139,TLW,TLW,TILWIKI,,tilwiki,0.7075995192344361,,2986.0,-0.04,0.11,-0.03,-33.75,-29.08,-81.99,-84.56,-97.65,-97.65,-98.0,-87.34,366.0,true,2020-04-02 14:15:00,,1632745786,,true,true,1970-01-01 00:00:00.000000000,tilwiki,,0.0,[15]
7140,TMA,TMA,Termina,,termina,,,,,,,,,,,,,,,,not_trading,,,1632686392,,true,true,,,,0.0,"[3, 14, 16]"
7141,TMC,TMC,TimesCoin,,timescoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2018-01-22 17:44:26,,1539260011,,true,true,,timescoin,,0.0,[]
7142,TMH,TMH,Trustmarkethub Token,,trustmarkethub-token,0.000249975,,,0.0,0.0,-50.08,-26.52,-16.76,-16.71,-72.45,-78.6,-78.6,-76.21,-87.49,0.0,true,2020-06-16 13:05:00,,1632172505,2020-04-22 23:59:00,true,true,1970-01-01 00:00:00.000000000,trustmarkethub-token,,0.0,[15]
7143,TMM,TMM,MONET Network,,monet-network,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2021-09-03 21:05:00,,1630703166,2019-09-27 23:59:00,true,true,,monet-network,,0.0,[15]
7144,TNA,TNA,Taona,,taona,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1575988531,,true,true,,taona,,0.0,[]
7145,TNM,TNM,Travel N Miles,,travel-n-miles,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,0.0,1623792372,,true,true,,travel-n-miles,,0.0,[16]
7146,TNX,TNX,Translatix,,translatix,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1545998116,,true,true,,translatix,,0.0,[]
7147,TOB,TOB,Tokens of Babel,,tokens-of-babel,0.15912785902766302,,2828.0,1.21,3.02,-5.2,8.34,69.21,44.7,-92.83,-96.77,-96.77,-95.92,142.61,510.0,true,2020-08-19 11:25:00,,1632687352,,true,true,,tokens-of-babel,,0.0,[15]
7148,TON,TON,Telegram Gram Token,,telegram-gram-token,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1560257149,,true,true,,telegram-gram-token,,0.0,[]
7149,TOS,TOS,KRATOS,,kratos,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2018-07-27 02:15:00,,1538487492,2018-10-31 23:59:00,true,true,,kratos,,0.0,[15]
7150,TOX,TOX,TOXIC,,toxic,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1572355395,2019-12-31 23:59:00,true,true,,toxic,,0.0,[15]
7151,TOZ,TOZ,TOZEX,,tozex,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1586867597,2020-07-22 23:59:00,true,true,,tozex,,0.0,[]
7152,TPD,TPD,Tripedia,,tripedia,2.000933333333333e-12,,2987.0,0.0,-0.02,100.1,12.01,91.32,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,3013.0,true,2020-04-02 10:05:00,,1632745847,2019-06-08 05:00:00,true,true,1970-01-01 00:00:00.000000000,tripedia,,0.0,[15]
